Customer_ID,Month,Previous_Reading,Current_Reading,Consumption_m3,Amount_Billed_RWF,Amount_Paid_RWF,Outstanding_Balance_RWF,Payment_Status,Meter_Status
CUST-005711,2025-02,759.2,753.9941651834719,-1.0,10080.0,7816.0,2264.0,Partial,Normal
CUST-005711,2025-03,774.8,790.4,15.6,10080.0,3768.0,6312.0,Partial,Normal
CUST-005711,2025-04,790.4,806.7,16.3,10465.0,10465.0,0.0,Paid,Normal
CUST-005711,2025-05,806.7,823.3,16.6,10630.0,10630.0,0.0,Paid,Normal
CUST-005711,2025-06,823.3,843.4,20.1,12555.0,12555.0,0.0,Paid,Normal
CUST-005711,2025-07,843.4,861.8,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-005711,2025-08,861.8,878.4,16.6,10630.0,7079.0,3551.0,Partial,Normal
CUST-005711,2025-09,878.4,893.8,15.4,9970.0,13425.0,0.0,Paid,Normal
CUST-005711,2025-10,893.8,911.3,17.5,11125.0,11125.0,0.0,Paid,Normal
CUST-005711,2025-11,911.3,927.7,16.4,10520.0,8832.0,1688.0,Partial,Normal
CUST-005711,2025-12,927.7,945.5,17.8,11290.0,11290.0,0.0,Paid,Normal
CUST-005712,2024-01,899.2,928.5,29.3,17615.0,17615.0,0.0,Paid,Normal
CUST-005712,2024-02,928.5,960.7,32.2,19210.0,6514.0,12696.0,Partial,Normal
CUST-005712,2024-03,960.7,986.3,25.6,15580.0,15580.0,0.0,Paid,Normal
CUST-005712,2024-04,986.3,1012.6,26.3,15965.0,15965.0,0.0,Paid,Normal
CUST-005712,2024-05,1012.6,1044.4,31.8,18990.0,18990.0,0.0,Paid,Normal
CUST-005712,2024-06,1044.4,1080.0,35.6,21080.0,21080.0,0.0,Paid,Normal
CUST-005712,2024-07,1080.0,1080.0,0.0,1500.0,20805.0,0.0,Paid,Normal
CUST-005712,2024-08,1115.1,1138.5,23.4,14370.0,14370.0,0.0,Paid,Normal
CUST-005712,2024-09,1138.5,1164.8,26.3,15965.0,15965.0,0.0,Paid,Normal
CUST-005712,2024-10,1164.8,1192.9,28.1,16955.0,16955.0,0.0,Paid,Normal
CUST-005712,2024-11,1192.9,1226.9,34.0,20200.0,20200.0,0.0,Paid,Normal
CUST-005712,2024-12,1226.9,1259.0,32.1,19155.0,19155.0,0.0,Paid,Normal
CUST-005712,2025-01,1259.0,1291.0,32.0,19100.0,19100.0,0.0,Paid,Normal
CUST-005712,2025-02,1291.0,1327.5,36.5,21575.0,21575.0,0.0,Paid,Normal
CUST-005712,2025-03,1327.5,1353.4,25.9,15745.0,15745.0,0.0,Paid,Normal
CUST-005712,2025-04,1353.4,1386.6,33.2,19760.0,19760.0,0.0,Paid,Normal
CUST-005712,2025-05,1386.6,1419.6,33.0,19650.0,19650.0,0.0,Paid,Normal
CUST-005712,2025-06,1419.6,1451.9,32.3,19265.0,19265.0,0.0,Paid,Normal
CUST-005712,2025-07,1451.9,1479.3,27.4,16570.0,16570.0,0.0,Paid,Faulty
CUST-005712,2025-08,1479.3,1516.9,37.6,22180.0,22180.0,0.0,Paid,Normal
CUST-005712,2025-09,1516.9,1539.9,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-005712,2025-10,1539.9,1560.5,20.6,12830.0,0.0,12830.0,Unpaid,Normal
CUST-005712,2025-11,1560.5,1587.5,27.0,16350.0,16350.0,0.0,Paid,Normal
CUST-005712,2025-12,1587.5,1622.0,34.5,20475.0,10336.0,10139.0,Partial,Normal
CUST-005713,2024-01,3410.5,3480.0,69.5,39725.0,0.0,39725.0,Unpaid,Normal
CUST-005713,2024-02,3480.0,3545.8,65.8,37690.0,37690.0,0.0,Paid,Normal
CUST-005713,2024-03,3545.8,3601.8,56.0,32300.0,32300.0,0.0,Paid,Normal
CUST-005713,2024-04,3601.8,3661.0,59.2,34060.0,34060.0,0.0,Paid,Normal
CUST-005713,2024-05,3661.0,3714.9,53.9,31145.0,9596.0,21549.0,Partial,Normal
CUST-005713,2024-06,3714.9,3782.4,67.5,38625.0,0.0,38625.0,Unpaid,Normal
CUST-005713,2024-07,3782.4,3865.7,83.3,47315.0,47315.0,0.0,Paid,Normal
CUST-005713,2024-08,3865.7,3925.4,59.7,34335.0,34335.0,0.0,Paid,Normal
CUST-005713,2024-09,3925.4,3986.6,61.2,35160.0,0.0,35160.0,Unpaid,Normal
CUST-005713,2024-10,3986.6,4027.4,40.8,23940.0,23940.0,0.0,Paid,Normal
CUST-005713,2024-11,4027.4,4088.7,61.3,35215.0,35215.0,0.0,Paid,Normal
CUST-005713,2024-12,4088.7,4147.1,58.4,33620.0,33620.0,0.0,Paid,Normal
CUST-005713,2025-01,4147.1,4205.0,57.9,33345.0,33345.0,0.0,Paid,Normal
CUST-005713,2025-02,4205.0,4285.6,80.6,45830.0,45830.0,0.0,Paid,Normal
CUST-005713,2025-03,4285.6,4339.6,54.0,31200.0,21342.0,9858.0,Partial,Estimated
CUST-005713,2025-04,4339.6,4386.4,46.8,27240.0,27240.0,0.0,Paid,Normal
CUST-005713,2025-05,4386.4,4446.5,60.1,34555.0,21644.0,12911.0,Partial,Normal
CUST-005713,2025-06,4446.5,4518.6,72.1,41155.0,41155.0,0.0,Paid,Normal
CUST-005713,2025-07,4518.6,4582.3,63.7,36535.0,23401.0,13134.0,Partial,Normal
CUST-005713,2025-08,4582.3,4582.3,0.0,1500.0,39285.0,0.0,Paid,Normal
CUST-005713,2025-09,4651.0,4710.4,59.4,34170.0,0.0,34170.0,Unpaid,Normal
CUST-005713,2025-10,4710.4,4766.9,56.5,32575.0,0.0,32575.0,Unpaid,Normal
CUST-005713,2025-11,4766.9,4835.9,69.0,39450.0,31282.0,8168.0,Partial,Normal
CUST-005713,2025-12,4835.9,4916.0,80.1,45555.0,45555.0,0.0,Paid,Normal
CUST-005714,2025-03,2001.2,2070.9,69.7,39835.0,0.0,39835.0,Unpaid,Normal
CUST-005714,2025-04,2070.9,2070.9,0.0,1500.0,49405.0,0.0,Paid,Normal
CUST-005714,2025-05,2158.0,2247.7,89.7,50835.0,25278.0,25557.0,Partial,Normal
CUST-005714,2025-06,2247.7,2360.7,113.0,63650.0,63650.0,0.0,Paid,Normal
CUST-005714,2025-07,2360.7,2443.0,82.3,46765.0,46765.0,0.0,Paid,Faulty
CUST-005714,2025-08,2443.0,2534.8,91.8,51990.0,0.0,51990.0,Unpaid,Normal
CUST-005714,2025-09,2534.8,2617.6,82.8,47040.0,0.0,47040.0,Unpaid,Normal
CUST-005714,2025-10,2617.6,2683.0,65.4,37470.0,29226.0,8244.0,Partial,Normal
CUST-005714,2025-11,2683.0,2763.3,80.3,45665.0,20682.0,24983.0,Partial,Normal
CUST-005714,2025-12,2763.3,2835.7,72.4,41320.0,41320.0,0.0,Paid,Faulty
CUST-005715,2025-01,1611.8,1627.5,15.7,10135.0,10135.0,0.0,Paid,Normal
CUST-005715,2025-02,1627.5,1641.3,13.8,9090.0,9090.0,0.0,Paid,Normal
CUST-005715,2025-03,1641.3,1657.8,16.5,10575.0,0.0,10575.0,Unpaid,Normal
CUST-005715,2025-04,1657.8,1676.3,18.5,11675.0,6703.0,4972.0,Partial,Normal
CUST-005715,2025-05,1676.3,1694.7,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-005715,2025-06,1694.7,1712.1,17.4,11070.0,11070.0,0.0,Paid,Normal
CUST-005715,2025-07,1712.1,1732.0,19.9,12445.0,5738.0,6707.0,Partial,Normal
CUST-005715,2025-08,1732.0,1750.6,18.6,11730.0,11730.0,0.0,Paid,Normal
CUST-005715,2025-09,1750.6,1767.1,16.5,10575.0,10575.0,0.0,Paid,Normal
CUST-005715,2025-10,1767.1,1783.8,16.7,10685.0,10685.0,0.0,Paid,Normal
CUST-005715,2025-11,1783.8,1799.3,15.5,10025.0,4319.0,5706.0,Partial,Normal
CUST-005715,2025-12,1799.3,1819.8,20.5,12775.0,12775.0,0.0,Paid,Normal
CUST-005716,2025-10,666.2,687.0,20.8,12940.0,12940.0,0.0,Paid,Normal
CUST-005716,2025-11,687.0,708.1,21.1,13105.0,13105.0,0.0,Paid,Normal
CUST-005716,2025-12,708.1,733.4,25.3,15415.0,15415.0,0.0,Paid,Normal
CUST-005717,2024-01,4281.3,4309.4,28.1,16955.0,0.0,16955.0,Unpaid,Normal
CUST-005717,2024-02,4309.4,4333.7,24.3,14865.0,14865.0,0.0,Paid,Normal
CUST-005717,2024-03,4333.7,4358.7,25.0,15250.0,9217.0,6033.0,Partial,Normal
CUST-005717,2024-04,4358.7,4380.4,21.7,13435.0,13435.0,0.0,Paid,Normal
CUST-005717,2024-05,4380.4,4399.2,18.8,11840.0,11840.0,0.0,Paid,Faulty
CUST-005717,2024-06,4399.2,4421.2,22.0,13600.0,9115.0,4485.0,Partial,Faulty
CUST-005717,2024-07,4421.2,4446.5,25.3,15415.0,15415.0,0.0,Paid,Normal
CUST-005717,2024-08,4446.5,4473.5,27.0,16350.0,16350.0,0.0,Paid,Normal
CUST-005717,2024-09,4473.5,4491.7,18.2,11510.0,11510.0,0.0,Paid,Normal
CUST-005717,2024-10,4491.7,4515.0,23.3,14315.0,14315.0,0.0,Paid,Normal
CUST-005717,2024-11,4515.0,4535.0,20.0,12500.0,12500.0,0.0,Paid,Estimated
CUST-005717,2024-12,4535.0,4555.7,20.7,12885.0,12885.0,0.0,Paid,Normal
CUST-005717,2025-01,4555.7,4585.4,29.7,17835.0,6179.0,11656.0,Partial,Estimated
CUST-005717,2025-02,4585.4,4615.8,30.4,18220.0,0.0,18220.0,Unpaid,Normal
CUST-005717,2025-03,4615.8,4634.7,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-005717,2025-04,4634.7,4658.2,23.5,14425.0,9878.0,4547.0,Partial,Normal
CUST-005717,2025-05,4658.2,4679.1,20.9,12995.0,12995.0,0.0,Paid,Estimated
CUST-005717,2025-06,4679.1,4711.8,32.7,19485.0,9929.0,9556.0,Partial,Normal
CUST-005717,2025-07,4711.8,4739.4,27.6,16680.0,11676.0,5004.0,Partial,Normal
CUST-005717,2025-08,4739.4,4766.5,27.1,16405.0,16405.0,0.0,Paid,Normal
CUST-005717,2025-09,4766.5,4789.1,22.6,13930.0,13930.0,0.0,Paid,Normal
CUST-005717,2025-10,4789.1,4807.0,17.9,11345.0,11345.0,0.0,Paid,Normal
CUST-005717,2025-11,4807.0,4827.3,20.3,12665.0,12665.0,0.0,Paid,Normal
CUST-005717,2025-12,4827.3,4849.3,22.0,13600.0,6689.0,6911.0,Partial,Normal
CUST-005718,2024-01,2717.5,2748.3,30.8,18440.0,18440.0,0.0,Paid,Normal
CUST-005718,2024-02,2748.3,2770.1,21.8,13490.0,5595.0,7895.0,Partial,Normal
CUST-005718,2024-03,2770.1,2793.5,23.4,14370.0,14370.0,0.0,Paid,Estimated
CUST-005718,2024-04,2793.5,2817.7,24.2,14810.0,4496.0,10314.0,Partial,Normal
CUST-005718,2024-05,2817.7,2836.0,18.3,11565.0,11565.0,0.0,Paid,Normal
CUST-005718,2024-06,2836.0,2862.2,26.2,15910.0,15910.0,0.0,Paid,Normal
CUST-005718,2024-07,2862.2,2888.8,26.6,16130.0,7462.0,8668.0,Partial,Normal
CUST-005718,2024-08,2888.8,2913.2,24.4,14920.0,14920.0,0.0,Paid,Normal
CUST-005718,2024-09,2913.2,3115.8017729215903,202.60177292159057,112931.0,0.0,14040.0,Unpaid,Normal
CUST-005718,2024-10,2936.0,2958.2,22.2,13710.0,10285.0,3425.0,Partial,Normal
CUST-005718,2024-11,2958.2,2979.9,21.7,13435.0,13435.0,0.0,Paid,Normal
CUST-005718,2024-12,2979.9,3002.5,22.6,13930.0,8920.0,5010.0,Partial,Normal
CUST-005718,2025-01,3002.5,3020.6,18.1,11455.0,11455.0,0.0,Paid,Normal
CUST-005718,2025-02,3020.6,3042.0,21.4,13270.0,13270.0,0.0,Paid,Normal
CUST-005718,2025-03,3042.0,3066.0,24.0,14700.0,14700.0,0.0,Paid,Normal
CUST-005718,2025-04,3066.0,3088.3,22.3,13765.0,13765.0,0.0,Paid,Normal
CUST-005718,2025-05,3088.3,3109.4,21.1,13105.0,13105.0,0.0,Paid,Normal
CUST-005718,2025-06,3109.4,3130.1,20.7,12885.0,12885.0,0.0,Paid,Normal
CUST-005718,2025-07,3130.1,3159.9,29.8,17890.0,17890.0,0.0,Paid,Normal
CUST-005718,2025-08,3159.9,3185.2,25.3,15415.0,15415.0,0.0,Paid,Normal
CUST-005718,2025-09,3185.2,3212.2,27.0,16350.0,16350.0,0.0,Paid,Normal
CUST-005718,2025-10,3212.2,3234.6,22.4,13820.0,13820.0,0.0,Paid,Normal
CUST-005718,2025-11,3234.6,3259.0,24.4,14920.0,14920.0,0.0,Paid,Normal
CUST-005718,2025-12,3259.0,3281.1,22.1,13655.0,0.0,13655.0,Unpaid,Normal
CUST-005719,2024-01,833.3,921.3,88.0,49900.0,49900.0,0.0,Paid,Normal
CUST-005719,2024-02,921.3,1032.2,110.9,62495.0,0.0,62495.0,Unpaid,Normal
CUST-005719,2024-03,1032.2,1115.8,83.6,47480.0,0.0,47480.0,Unpaid,Normal
CUST-005719,2024-04,1115.8,1197.8,82.0,46600.0,46600.0,0.0,Paid,Normal
CUST-005719,2024-05,1197.8,1272.5,74.7,42585.0,42585.0,0.0,Paid,Normal
CUST-005719,2024-06,1272.5,1349.6,77.1,43905.0,43905.0,0.0,Paid,Normal
CUST-005719,2024-07,1349.6,1434.8,85.2,48360.0,48360.0,0.0,Paid,Normal
CUST-005719,2024-08,1434.8,1515.8,81.0,46050.0,46050.0,0.0,Paid,Normal
CUST-005719,2024-09,1515.8,1611.3,95.5,54025.0,54025.0,0.0,Paid,Normal
CUST-005719,2024-10,1611.3,1697.5,86.2,48910.0,48910.0,0.0,Paid,Normal
CUST-005719,2024-11,1697.5,1791.9,94.4,53420.0,53420.0,0.0,Paid,Normal
CUST-005719,2024-12,1791.9,1866.8,74.9,42695.0,42695.0,0.0,Paid,Normal
CUST-005719,2025-01,1866.8,1977.7,110.9,62495.0,62495.0,0.0,Paid,Normal
CUST-005719,2025-02,1977.7,2064.8,87.1,49405.0,49405.0,0.0,Paid,Normal
CUST-005719,2025-03,2064.8,2153.5,88.7,50285.0,27985.0,22300.0,Partial,Normal
CUST-005719,2025-04,2153.5,2244.5,91.0,51550.0,31298.0,20252.0,Partial,Normal
CUST-005719,2025-05,2244.5,2337.1,92.6,52430.0,52430.0,0.0,Paid,Normal
CUST-005719,2025-06,2337.1,2433.2,96.1,54355.0,54355.0,0.0,Paid,Normal
CUST-005719,2025-07,2433.2,2543.3,110.1,62055.0,46344.0,15711.0,Partial,Normal
CUST-005719,2025-08,2543.3,2629.1,85.8,48690.0,35095.0,13595.0,Partial,Normal
CUST-005719,2025-09,2629.1,2722.3,93.2,52760.0,52760.0,0.0,Paid,Estimated
CUST-005719,2025-10,2722.3,2811.3,89.0,50450.0,50450.0,0.0,Paid,Normal
CUST-005719,2025-11,2811.3,2893.9,82.6,46930.0,46930.0,0.0,Paid,Normal
CUST-005719,2025-12,2893.9,3007.3,113.4,63870.0,63870.0,0.0,Paid,Estimated
CUST-005720,2024-01,316.7,338.9,22.2,13710.0,13710.0,0.0,Paid,Normal
CUST-005720,2024-02,338.9,359.1,20.2,12610.0,12610.0,0.0,Paid,Normal
CUST-005720,2024-03,359.1,377.4,18.3,11565.0,11565.0,0.0,Paid,Faulty
CUST-005720,2024-04,377.4,396.2,18.8,11840.0,4433.0,7407.0,Partial,Normal
CUST-005720,2024-05,396.2,412.2,16.0,10300.0,10300.0,0.0,Paid,Normal
CUST-005720,2024-06,412.2,432.7,20.5,12775.0,12775.0,0.0,Paid,Normal
CUST-005720,2024-07,432.7,447.8,15.1,9805.0,9805.0,0.0,Paid,Normal
CUST-005720,2024-08,447.8,466.0,18.2,11510.0,11510.0,0.0,Paid,Normal
CUST-005720,2024-09,466.0,483.9,17.9,11345.0,8405.0,2940.0,Partial,Normal
CUST-005720,2024-10,483.9,500.1,16.2,10410.0,10410.0,0.0,Paid,Normal
CUST-005720,2024-11,500.1,515.5,15.4,9970.0,9970.0,0.0,Paid,Normal
CUST-005720,2024-12,515.5,538.2,22.7,13985.0,13985.0,0.0,Paid,Normal
CUST-005720,2025-01,538.2,558.0,19.8,12390.0,7960.0,4430.0,Partial,Normal
CUST-005720,2025-02,558.0,574.7,16.7,10685.0,10685.0,0.0,Paid,Normal
CUST-005720,2025-03,574.7,594.0,19.3,12115.0,12115.0,0.0,Paid,Normal
CUST-005720,2025-04,594.0,611.3,17.3,11015.0,11015.0,0.0,Paid,Normal
CUST-005720,2025-05,611.3,628.8,17.5,11125.0,11125.0,0.0,Paid,Normal
CUST-005720,2025-06,628.8,649.8,21.0,13050.0,8473.0,4577.0,Partial,Normal
CUST-005720,2025-07,649.8,665.5,15.7,10135.0,6044.0,4091.0,Partial,Normal
CUST-005720,2025-08,665.5,689.3,23.8,14590.0,14590.0,0.0,Paid,Normal
CUST-005720,2025-09,689.3,704.0,14.7,9585.0,4633.0,4952.0,Partial,Normal
CUST-005720,2025-10,704.0,721.1,17.1,10905.0,10905.0,0.0,Paid,Faulty
CUST-005720,2025-11,721.1,737.5,16.4,10520.0,5977.0,4543.0,Partial,Normal
CUST-005720,2025-12,737.5,758.2,20.7,12885.0,12885.0,0.0,Paid,Normal
CUST-005721,2024-01,1489.6,1504.3,14.7,9585.0,9585.0,0.0,Paid,Normal
CUST-005721,2024-02,1504.3,1519.0,14.7,9585.0,9585.0,0.0,Paid,Normal
CUST-005721,2024-03,1519.0,1531.0,12.0,8100.0,8100.0,0.0,Paid,Normal
CUST-005721,2024-04,1531.0,1545.8,14.8,9640.0,3406.0,6234.0,Partial,Normal
CUST-005721,2024-05,1545.8,1561.2,15.4,9970.0,9970.0,0.0,Paid,Normal
CUST-005721,2024-06,1561.2,1574.7,13.5,8925.0,8925.0,0.0,Paid,Normal
CUST-005721,2024-07,1574.7,1589.4,14.7,9585.0,9585.0,0.0,Paid,Normal
CUST-005721,2024-08,1589.4,1603.9,14.5,9475.0,0.0,9475.0,Unpaid,Normal
CUST-005721,2024-09,1603.9,1618.9,15.0,9750.0,9750.0,0.0,Paid,Normal
CUST-005721,2024-10,1618.9,1633.8,14.9,9695.0,9695.0,0.0,Paid,Normal
CUST-005721,2024-11,1633.8,1646.7,12.9,8595.0,3060.0,5535.0,Partial,Normal
CUST-005721,2024-12,1646.7,1660.3,13.6,8980.0,8980.0,0.0,Paid,Normal
CUST-005721,2025-01,1660.3,1678.1,17.8,11290.0,4159.0,7131.0,Partial,Normal
CUST-005721,2025-02,1678.1,1678.1,0.0,1500.0,9915.0,0.0,Paid,Normal
CUST-005721,2025-03,1693.4,1705.6,12.2,8210.0,8210.0,0.0,Paid,Normal
CUST-005721,2025-04,1705.6,1719.0,13.4,8870.0,8870.0,0.0,Paid,Normal
CUST-005721,2025-05,1719.0,1731.7,12.7,8485.0,8485.0,0.0,Paid,Normal
CUST-005721,2025-06,1731.7,1748.5,16.8,10740.0,0.0,10740.0,Unpaid,Normal
CUST-005721,2025-07,1748.5,1765.1,16.6,10630.0,10630.0,0.0,Paid,Normal
CUST-005721,2025-08,1765.1,1778.4,13.3,8815.0,8815.0,0.0,Paid,Normal
CUST-005721,2025-09,1778.4,1789.6,11.2,7660.0,4006.0,3654.0,Partial,Normal
CUST-005721,2025-10,1789.6,1800.7,11.1,7605.0,7605.0,0.0,Paid,Normal
CUST-005721,2025-11,1800.7,1812.8,12.1,8155.0,8155.0,0.0,Paid,Faulty
CUST-005721,2025-12,1812.8,1828.4,15.6,10080.0,10080.0,0.0,Paid,Normal
CUST-005722,2024-03,3545.3,3565.3,20.0,12500.0,5368.0,7132.0,Partial,Normal
CUST-005722,2024-04,3565.3,3583.5,18.2,11510.0,11510.0,0.0,Paid,Normal
CUST-005722,2024-05,3583.5,3599.6,16.1,10355.0,10355.0,0.0,Paid,Faulty
CUST-005722,2024-06,3599.6,3620.7,21.1,13105.0,13105.0,0.0,Paid,Normal
CUST-005722,2024-07,3620.7,3641.4,20.7,12885.0,12885.0,0.0,Paid,Normal
CUST-005722,2024-08,3641.4,3659.8,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-005722,2024-09,3659.8,3674.0,14.2,9310.0,5178.0,4132.0,Partial,Normal
CUST-005722,2024-10,3674.0,3694.3,20.3,12665.0,12665.0,0.0,Paid,Normal
CUST-005722,2024-11,3694.3,3708.2,13.9,9145.0,9145.0,0.0,Paid,Normal
CUST-005722,2024-12,3708.2,3729.9,21.7,13435.0,13435.0,0.0,Paid,Normal
CUST-005722,2025-01,3729.9,3751.5,21.6,13380.0,4707.0,8673.0,Partial,Normal
CUST-005722,2025-02,3751.5,3774.5,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-005722,2025-03,3774.5,3791.0,16.5,10575.0,10575.0,0.0,Paid,Normal
CUST-005722,2025-04,3791.0,3809.9,18.9,11895.0,0.0,11895.0,Unpaid,Normal
CUST-005722,2025-05,3809.9,3824.6,14.7,9585.0,9585.0,0.0,Paid,Normal
CUST-005722,2025-06,3824.6,3841.5,16.9,10795.0,0.0,10795.0,Unpaid,Normal
CUST-005722,2025-07,3841.5,3862.6,21.1,13105.0,0.0,13105.0,Unpaid,Normal
CUST-005722,2025-08,3862.6,3874.2,11.6,7880.0,7880.0,0.0,Paid,Normal
CUST-005722,2025-09,3874.2,3893.7,19.5,12225.0,12225.0,0.0,Paid,Normal
CUST-005722,2025-10,3893.7,3911.3,17.6,11180.0,11180.0,0.0,Paid,Normal
CUST-005722,2025-11,3911.3,3928.0,16.7,10685.0,10685.0,0.0,Paid,Faulty
CUST-005722,2025-12,3928.0,3947.1,19.1,12005.0,0.0,12005.0,Unpaid,Normal
CUST-005723,2024-01,3305.4,3320.4,15.0,9750.0,5331.0,4419.0,Partial,Normal
CUST-005723,2024-02,3320.4,3335.4,15.0,9750.0,4860.0,4890.0,Partial,Faulty
CUST-005723,2024-03,3335.4,3351.4,16.0,10300.0,4304.0,5996.0,Partial,Normal
CUST-005723,2024-04,3351.4,3363.9,12.5,8375.0,0.0,8375.0,Unpaid,Normal
CUST-005723,2024-05,3363.9,3376.7,12.8,8540.0,8540.0,0.0,Paid,Normal
CUST-005723,2024-06,3376.7,3390.2,13.5,8925.0,8925.0,0.0,Paid,Normal
CUST-005723,2024-07,3390.2,3404.2,14.0,9200.0,9200.0,0.0,Paid,Normal
CUST-005723,2024-08,3404.2,3422.6,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-005723,2024-09,3422.6,3435.7,13.1,8705.0,8705.0,0.0,Paid,Normal
CUST-005723,2024-10,3435.7,3449.8,14.1,9255.0,9255.0,0.0,Paid,Normal
CUST-005723,2024-11,3449.8,3461.5,11.7,7935.0,3299.0,4636.0,Partial,Normal
CUST-005723,2024-12,3461.5,3475.1,13.6,8980.0,7409.0,1571.0,Partial,Normal
CUST-005723,2025-01,3475.1,3491.5,16.4,10520.0,10520.0,0.0,Paid,Normal
CUST-005723,2025-02,3491.5,3505.9,14.4,9420.0,9420.0,0.0,Paid,Normal
CUST-005723,2025-03,3505.9,3505.9,0.0,1500.0,7220.0,0.0,Paid,Normal
CUST-005723,2025-04,3516.3,3529.9,13.6,8980.0,8980.0,0.0,Paid,Faulty
CUST-005723,2025-05,3529.9,3542.6,12.7,8485.0,8485.0,0.0,Paid,Normal
CUST-005723,2025-06,3542.6,3558.1,15.5,10025.0,10025.0,0.0,Paid,Normal
CUST-005723,2025-07,3558.1,3572.6,14.5,9475.0,2948.0,6527.0,Partial,Normal
CUST-005723,2025-08,3572.6,3585.9,13.3,8815.0,5135.0,3680.0,Partial,Normal
CUST-005723,2025-09,3585.9,3597.6,11.7,7935.0,7935.0,0.0,Paid,Normal
CUST-005723,2025-10,3597.6,3609.3,11.7,7935.0,7935.0,0.0,Paid,Normal
CUST-005723,2025-11,3609.3,3621.1,11.8,7990.0,7990.0,0.0,Paid,Normal
CUST-005723,2025-12,3621.1,3636.3,15.2,9860.0,9860.0,0.0,Paid,Normal
CUST-005724,2024-01,2435.8,2460.8,25.0,15250.0,15250.0,0.0,Paid,Normal
CUST-005724,2024-02,2460.8,2488.5,27.7,16735.0,16735.0,0.0,Paid,Normal
CUST-005724,2024-03,2488.5,2513.4,24.9,15195.0,0.0,15195.0,Unpaid,Normal
CUST-005724,2024-04,2513.4,2531.8,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-005724,2024-05,2531.8,2551.6,19.8,12390.0,12390.0,0.0,Paid,Normal
CUST-005724,2024-06,2551.6,2573.7,22.1,13655.0,13655.0,0.0,Paid,Normal
CUST-005724,2024-07,2573.7,2596.8,23.1,14205.0,14205.0,0.0,Paid,Normal
CUST-005724,2024-08,2596.8,2622.8,26.0,15800.0,15800.0,0.0,Paid,Faulty
CUST-005724,2024-09,2622.8,2646.6,23.8,14590.0,14590.0,0.0,Paid,Normal
CUST-005724,2024-10,2646.6,2664.8,18.2,11510.0,11510.0,0.0,Paid,Normal
CUST-005724,2024-11,2664.8,2685.2,20.4,12720.0,4630.0,8090.0,Partial,Normal
CUST-005724,2024-12,2685.2,2709.5,24.3,14865.0,0.0,14865.0,Unpaid,Faulty
CUST-005724,2025-01,2709.5,2736.8,27.3,16515.0,0.0,16515.0,Unpaid,Normal
CUST-005724,2025-02,2736.8,2761.2,24.4,14920.0,14920.0,0.0,Paid,Normal
CUST-005724,2025-03,2761.2,2783.9,22.7,13985.0,13985.0,0.0,Paid,Normal
CUST-005724,2025-04,2783.9,2803.9,20.0,12500.0,0.0,12500.0,Unpaid,Normal
CUST-005724,2025-05,2803.9,2952.939739062821,149.03973906282067,83472.0,10351.0,2589.0,Partial,Normal
CUST-005724,2025-06,2824.7,2850.1,25.4,15470.0,13067.0,2403.0,Partial,Normal
CUST-005724,2025-07,2850.1,2875.6,25.5,15525.0,15525.0,0.0,Paid,Normal
CUST-005724,2025-08,2875.6,2900.9,25.3,15415.0,11443.0,3972.0,Partial,Normal
CUST-005724,2025-09,2900.9,2924.9,24.0,14700.0,10897.0,3803.0,Partial,Normal
CUST-005724,2025-10,2924.9,2946.9,22.0,13600.0,13600.0,0.0,Paid,Normal
CUST-005724,2025-11,2946.9,2966.8,19.9,12445.0,12445.0,0.0,Paid,Normal
CUST-005724,2025-12,2966.8,2994.4,27.6,16680.0,9665.0,7015.0,Partial,Normal
CUST-005725,2024-01,2801.0,2834.0,33.0,19650.0,19650.0,0.0,Paid,Normal
CUST-005725,2024-02,2834.0,2864.0,30.0,18000.0,0.0,18000.0,Unpaid,Normal
CUST-005725,2024-03,2864.0,2894.1,30.1,18055.0,18055.0,0.0,Paid,Normal
CUST-005725,2024-04,2894.1,2920.6,26.5,16075.0,16075.0,0.0,Paid,Normal
CUST-005725,2024-05,2920.6,2946.1,25.5,15525.0,15525.0,0.0,Paid,Normal
CUST-005725,2024-06,2946.1,2980.9,34.8,20640.0,20640.0,0.0,Paid,Normal
CUST-005725,2024-07,2980.9,3005.8,24.9,15195.0,15195.0,0.0,Paid,Normal
CUST-005725,2024-08,3005.8,3040.4,34.6,20530.0,20530.0,0.0,Paid,Normal
CUST-005725,2024-09,3040.4,3069.1,28.7,17285.0,13182.0,4103.0,Partial,Normal
CUST-005725,2024-10,3069.1,3100.8,31.7,18935.0,18935.0,0.0,Paid,Normal
CUST-005725,2024-11,3100.8,3128.3,27.5,16625.0,16625.0,0.0,Paid,Normal
CUST-005725,2024-12,3128.3,3163.3,35.0,20750.0,0.0,20750.0,Unpaid,Normal
CUST-005725,2025-01,3163.3,3197.0,33.7,20035.0,20035.0,0.0,Paid,Normal
CUST-005725,2025-02,3197.0,3230.3,33.3,19815.0,16057.0,3758.0,Partial,Normal
