Customer_ID,District,Sector,Cell,Customer_Type,Status,Connection_Date,Latitude,Longitude
CUST-005363,Kicukiro,Kicukiro,Kagina,Residential,Active,2024-02-13,-1.935377,30.06427
CUST-005364,Gasabo,Remera,Rukiri I,Residential,Active,2022-04-20,-1.878063,30.161701
CUST-005365,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2021-07-02,-1.997919,30.076026
CUST-005366,Gasabo,Rusororo,Nyagahinga,Residential,Suspended,2023-04-19,-1.887339,30.16781
CUST-005367,Gasabo,Rutunga,Kigabiro,Residential,Active,2021-05-04,-1.884321,30.186915
CUST-005368,Nyarugenge,Muhima,Tetero,Residential,Active,2023-07-26,-2.023032,29.997636
CUST-005369,Kicukiro,Kicukiro,Kicukiro,Residential,Active,2021-04-14,-1.982187,30.13612
CUST-005370,Gasabo,Rutunga,Gasabo,Residential,Active,2022-06-06,-1.876254,30.067142
CUST-005371,Gasabo,Rutunga,Kabaliza,Residential,Suspended,2023-10-22,-1.869275,30.137008
CUST-005372,Kicukiro,Kagarama,Muyange,Residential,Active,2022-08-03,-1.985016,30.101525
CUST-005373,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2024-03-27,-1.947041,30.083439
CUST-005374,Nyarugenge,Gitega,Kora,Residential,Active,2021-12-22,-1.974539,30.051493
CUST-005375,Gasabo,Kimihurura,Rugando,Public Taps,Active,2021-05-15,-1.892598,30.167416
CUST-005376,Gasabo,Ndera,Masoro,Residential,Active,2025-06-24,-1.927729,30.117712
CUST-005377,Gasabo,Jabana,Bweramvura,Residential,Suspended,2020-04-29,-1.853718,30.113945
CUST-005378,Gasabo,Bumbogo,Mvuzo,Residential,Active,2022-11-11,-1.916492,30.100595
CUST-005379,Gasabo,Jabana,Ngiryi,Residential,Active,2022-02-08,-1.867624,30.163284
CUST-005380,Gasabo,Kimironko,Bibare,Public Taps,Active,2021-11-01,-1.847681,30.167001
CUST-005381,Gasabo,Gatsata,Karuruma,Residential,Active,2021-09-03,-1.884507,30.141235
CUST-005382,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2023-11-19,-1.86548,30.110583
CUST-005383,Kicukiro,Gahanga,Rwabutenge,Non-Residential,Active,2024-02-05,-2.010415,30.103182
CUST-005384,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2022-10-06,-1.984095,30.067279
CUST-005385,Gasabo,Ndera,Bwiza,Residential,Active,2025-06-04,-1.90533,30.153986
CUST-005386,Kicukiro,Niboye,Nyakabanda,Residential,Active,2024-07-10,-2.010882,30.114514
CUST-005387,Nyarugenge,Gitega,Kigarama,Residential,Active,2023-07-05,-1.966442,30.048213
CUST-005388,Nyarugenge,Gitega,Gacyamo,Residential,Suspended,2020-06-09,-1.935989,29.998931
CUST-005389,Kicukiro,Kicukiro,Kicukiro,Residential,Disconnected,2022-05-08,-1.987718,30.131837
CUST-005390,Gasabo,Nduba,Butare,Residential,Suspended,2022-08-06,-1.869787,30.153999
CUST-005391,Gasabo,Nduba,Gasanze,Residential,Active,2023-05-10,-1.881141,30.105526
CUST-005392,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2025-07-04,-1.923018,30.121465
CUST-005393,Kicukiro,Masaka,Gako,Residential,Active,2021-09-01,-1.972215,30.091608
CUST-005394,Kicukiro,Kigarama,Karugira,Residential,Active,2022-12-02,-2.002811,30.062519
CUST-005395,Gasabo,Bumbogo,Musave,Non-Residential,Active,2020-08-31,-1.896495,30.097075
CUST-005396,Gasabo,Jabana,Bweramvura,Residential,Active,2025-11-15,-1.840783,30.126393
CUST-005397,Nyarugenge,Kigali,Rwesero,Residential,Active,2023-08-30,-1.999923,30.135852
CUST-005398,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2025-10-29,-2.037382,30.033664
CUST-005399,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2024-04-26,-1.9661,30.056269
CUST-005400,Gasabo,Ndera,Bwiza,Residential,Disconnected,2021-01-27,-1.907697,30.099001
CUST-005401,Gasabo,Ndera,Cyaruzinge,Residential,Active,2024-04-25,-1.845606,30.148183
CUST-005402,Gasabo,Jabana,Ngiryi,Residential,Active,2024-06-01,-1.899636,30.14244
CUST-005403,Gasabo,Rutunga,Kabaliza,Residential,Active,2024-12-20,-1.910251,30.129424
CUST-005404,Nyarugenge,Nyarugenge,Kiyovu,Residential,Active,2023-07-11,-1.966234,30.026398
CUST-005405,Gasabo,Kinyinya,Murama,Non-Residential,Disconnected,2023-10-01,-1.904026,30.129632
CUST-005406,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2021-04-24,-1.995056,30.070962
CUST-005407,Gasabo,Remera,Nyarutarama,Residential,Active,2020-07-17,-1.883776,30.148026
CUST-005408,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2024-11-05,-1.938609,30.081716
CUST-005409,Nyarugenge,Gitega,Kora,Residential,Active,2025-09-23,-1.998014,30.052311
CUST-005410,Gasabo,Rutunga,Indatemwa,Residential,Active,2020-03-14,-1.88051,30.148859
CUST-005411,Gasabo,Nduba,Gasura,Residential,Active,2022-12-04,-1.814477,30.20207
CUST-005412,Kicukiro,Nyarugunga,Rwimbogo,Residential,Active,2020-07-11,-2.036275,30.065766
CUST-005413,Nyarugenge,Muhima,Rugenge,Residential,Active,2022-08-30,-1.927086,30.077517
CUST-005414,Nyarugenge,Gitega,Akabahizi,Residential,Active,2021-10-27,-1.937012,30.088631
CUST-005415,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Suspended,2023-02-07,-1.987795,30.040079
CUST-005416,Nyarugenge,Gitega,Kinyange,Residential,Active,2025-03-22,-1.965727,30.065636
CUST-005417,Kicukiro,Kigarama,Karugira,Non-Residential,Active,2023-01-05,-1.942198,30.119768
CUST-005418,Kicukiro,Kicukiro,Ngoma,Industries,Active,2024-06-18,-1.954019,30.085274
CUST-005419,Nyarugenge,Mageragere,Kavumu,Residential,Active,2025-05-12,-2.005719,29.979682
CUST-005420,Kicukiro,Gahanga,Murinja,Residential,Active,2023-04-21,-1.916383,30.127115
CUST-005421,Kicukiro,Gahanga,Nunga,Residential,Active,2025-09-01,-1.952746,30.096172
CUST-005422,Gasabo,Ndera,Bwiza,Residential,Active,2020-01-16,-1.947807,30.11658
CUST-005423,Kicukiro,Kigarama,Nyarurama,Residential,Transferred,2021-03-15,-2.02154,30.096871
CUST-005424,Gasabo,Remera,Rukiri I,Residential,Active,2022-04-05,-1.905126,30.135982
CUST-005425,Nyarugenge,Muhima,Tetero,Residential,Active,2023-02-27,-1.987899,30.015961
CUST-005426,Nyarugenge,Kanyinya,Taba,Residential,Active,2024-03-16,-1.961589,30.084414
CUST-005427,Kicukiro,Kigarama,Bwerankori,Non-Residential,Active,2025-08-22,-1.997248,30.095343
CUST-005428,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2020-10-13,-1.907557,30.04253
CUST-005429,Kicukiro,Kanombe,Rubirizi,Residential,Active,2021-02-19,-1.942775,30.105317
CUST-005430,Gasabo,Kimihurura,Rugando,Residential,Active,2023-07-12,-1.900994,30.162004
CUST-005431,Gasabo,Rusororo,Gasagara,Residential,Active,2020-10-24,-1.883154,30.118144
CUST-005432,Gasabo,Gisozi,Ruhango,Residential,Suspended,2024-07-20,-1.861946,30.148103
CUST-005433,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2025-07-20,-2.021913,29.981742
CUST-005434,Gasabo,Ndera,Mukuyu,Residential,Active,2025-07-05,-1.89921,30.099931
CUST-005435,Gasabo,Rutunga,Gasabo,Residential,Active,2021-10-31,-1.869399,30.129849
CUST-005436,Kicukiro,Kanombe,Rubirizi,Residential,Active,2020-09-25,-1.970357,30.106962
CUST-005437,Nyarugenge,Gitega,Kigarama,Residential,Active,2020-03-15,-1.924432,30.079556
CUST-005438,Kicukiro,Kicukiro,Kicukiro,Residential,Suspended,2023-05-11,-1.99161,30.097382
CUST-005439,Gasabo,Gikomero,Gasagara,Industries,Active,2025-05-06,-1.871395,30.125894
CUST-005440,Gasabo,Rutunga,Kibenga,Industries,Active,2022-09-19,-1.900418,30.116013
CUST-005441,Gasabo,Kimironko,Nyagatovu,Residential,Active,2023-04-06,-1.863474,30.139366
CUST-005442,Kicukiro,Gikondo,Kagunga,Residential,Suspended,2021-09-02,-1.959448,30.114874
CUST-005443,Gasabo,Nduba,Gasura,Industries,Active,2025-07-26,-1.80462,30.218801
CUST-005444,Gasabo,Nduba,Gatunga,Non-Residential,Active,2025-02-07,-1.851219,30.09355
CUST-005445,Nyarugenge,Mageragere,Nyarufunzo,Residential,Suspended,2024-09-14,-1.975051,30.073999
CUST-005446,Gasabo,Kinyinya,Kagugu,Residential,Active,2025-11-01,-1.847506,30.174356
CUST-005447,Gasabo,Rutunga,Kacyatwa,Industries,Active,2025-12-05,-1.870954,30.133853
CUST-005448,Nyarugenge,Muhima,Tetero,Residential,Disconnected,2021-01-12,-1.994723,30.066569
CUST-005449,Gasabo,Bumbogo,Ngara,Residential,Active,2023-09-16,-1.870718,30.151361
CUST-005450,Gasabo,Bumbogo,Musave,Residential,Active,2021-08-21,-1.894387,30.123196
CUST-005451,Gasabo,Gisozi,Musezero,Residential,Active,2025-09-05,-1.902385,30.12131
CUST-005452,Gasabo,Jali,Buhiza,Residential,Active,2021-08-09,-1.892343,30.125658
CUST-005453,Gasabo,Jabana,Bweramvura,Residential,Active,2020-09-27,-1.881021,30.117112
CUST-005454,Nyarugenge,Kigali,Kigali,Residential,Active,2023-01-21,-1.967001,30.044439
CUST-005455,Kicukiro,Niboye,Niboye,Residential,Active,2022-03-15,-1.977176,30.071451
CUST-005456,Gasabo,Jali,Nyamitanga,Residential,Active,2025-03-13,-1.894998,30.134938
CUST-005457,Kicukiro,Kicukiro,Kagina,Residential,Active,2021-09-10,-1.977367,30.064559
CUST-005458,Gasabo,Gikomero,Murambi,Residential,Active,2022-05-23,-1.920688,30.136309
CUST-005459,Nyarugenge,Muhima,Nyabugogo,Residential,Active,2020-01-13,-1.998895,30.060415
CUST-005460,Gasabo,Nduba,Shango,Residential,Active,2022-10-01,-1.897367,30.119734
CUST-005461,Gasabo,Rutunga,Kibenga,Residential,Active,2022-07-05,-1.897606,30.13195
CUST-005462,Kicukiro,Gahanga,Gahanga,Residential,Active,2022-06-01,-1.974243,30.082945
CUST-005463,Nyarugenge,Muhima,Kabasengerezi,Residential,Active,2025-02-11,-1.946271,30.08229
CUST-005464,Nyarugenge,Nyamirambo,Rugarama,Residential,Active,2022-05-01,-2.006402,30.028368
CUST-005465,Kicukiro,Kanombe,Busanza,Residential,Active,2024-02-18,-1.956108,30.098999
CUST-005466,Kicukiro,Gahanga,Kagasa,Residential,Active,2025-09-28,-1.984033,30.0849
CUST-005467,Kicukiro,Kigarama,Kigarama,Non-Residential,Active,2021-01-20,-1.967389,30.091542
CUST-005468,Kicukiro,Masaka,Rusheshe,Residential,Active,2023-07-04,-1.97328,30.11584
CUST-005469,Gasabo,Kimihurura,Rugando,Residential,Active,2021-05-28,-1.93989,30.172945
CUST-005470,Kicukiro,Nyarugunga,Rwimbogo,Residential,Active,2021-06-01,-1.974949,30.122475
CUST-005471,Gasabo,Ndera,Cyaruzinge,Residential,Active,2025-12-29,-1.844075,30.15112
CUST-005472,Nyarugenge,Muhima,Tetero,Residential,Active,2025-07-14,-1.953669,30.038066
CUST-005473,Gasabo,Gatsata,Nyamabuye,Residential,Active,2023-07-23,-1.905006,30.118752
CUST-005474,Kicukiro,Nyarugunga,Rwimbogo,Residential,Active,2020-05-29,-1.987371,30.08696
CUST-005475,Gasabo,Gikomero,Kibara,Residential,Active,2025-03-24,-1.885642,30.129663
CUST-005476,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2020-08-21,-1.950364,30.066805
CUST-005477,Kicukiro,Kigarama,Rwampara,Residential,Active,2022-05-25,-2.06267,30.091429
CUST-005478,Kicukiro,Gikondo,Kinunga,Residential,Active,2024-09-08,-1.978732,30.066809
CUST-005479,Kicukiro,Niboye,Nyakabanda,Residential,Active,2022-01-22,-1.976691,30.084805
CUST-005480,Nyarugenge,Mageragere,Kankuba,Residential,Active,2024-08-18,-1.986759,30.054731
CUST-005481,Gasabo,Bumbogo,Musave,Residential,Active,2025-08-02,-1.85436,30.137756
CUST-005482,Gasabo,Remera,Nyabisindu,Residential,Active,2021-05-10,-1.864497,30.095598
CUST-005483,Nyarugenge,Gitega,Kinyange,Residential,Active,2023-09-15,-1.975638,30.089686
CUST-005484,Gasabo,Nduba,Sha,Residential,Active,2020-09-15,-1.895856,30.191001
CUST-005485,Kicukiro,Niboye,Gatare,Residential,Active,2020-02-23,-1.915058,30.086387
CUST-005486,Gasabo,Bumbogo,Nyagasozi,Residential,Active,2025-01-06,-1.897784,30.13771
CUST-005487,Gasabo,Jali,Muko,Residential,Active,2025-12-22,-1.898271,30.170732
CUST-005488,Kicukiro,Niboye,Nyakabanda,Residential,Suspended,2021-09-05,-1.973117,30.108082
CUST-005489,Gasabo,Nduba,Gatunga,Residential,Active,2023-08-29,-1.87151,30.038043
CUST-005490,Gasabo,Bumbogo,Nyabikenke,Public Taps,Active,2024-09-16,-1.8719,30.107423
CUST-005491,Gasabo,Ndera,Bwiza,Residential,Active,2020-02-19,-1.885903,30.115225
CUST-005492,Gasabo,Gikomero,Murambi,Public Taps,Disconnected,2025-01-30,-1.908238,30.114369
CUST-005493,Gasabo,Rusororo,Kabuga I,Residential,Active,2021-01-08,-1.888814,30.093691
CUST-005494,Nyarugenge,Kanyinya,Taba,Residential,Active,2022-09-11,-1.979517,30.038945
CUST-005495,Kicukiro,Niboye,Nyakabanda,Residential,Active,2023-09-21,-1.947233,30.107403
CUST-005496,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2022-06-02,-1.969659,30.016343
CUST-005497,Gasabo,Ndera,Bwiza,Residential,Active,2022-11-18,-1.865238,30.107901
CUST-005498,Nyarugenge,Nyarugenge,Kiyovu,Residential,Active,2021-06-22,-1.943479,30.09102
CUST-005499,Kicukiro,Nyarugunga,Rwimbogo,Residential,Suspended,2022-07-09,-1.983017,30.111879
CUST-005500,Nyarugenge,Kigali,Ruriba,Industries,Active,2025-06-12,-1.95553,30.036147
CUST-005501,Gasabo,Ndera,Bwiza,Residential,Active,2022-02-12,-1.899307,30.123271
CUST-005502,Kicukiro,Gatenga,Karambo,Non-Residential,Active,2021-11-08,-2.00688,30.109244
CUST-005503,Nyarugenge,Mageragere,Kankuba,Residential,Disconnected,2020-10-12,-1.963576,30.062141
CUST-005504,Nyarugenge,Muhima,Kabeza,Residential,Active,2023-03-17,-1.995816,30.064709
CUST-005505,Nyarugenge,Rwezamenyo,Kabuguru II,Residential,Active,2024-07-29,-1.960033,30.002592
CUST-005506,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2024-03-14,-1.932546,30.060502
CUST-005507,Nyarugenge,Kanyinya,Nyamweru,Residential,Active,2020-07-01,-1.965427,30.028668
CUST-005508,Kicukiro,Masaka,Gitaraga,Residential,Active,2023-09-07,-1.989512,30.132453
CUST-005509,Gasabo,Rusororo,Mbandazi,Residential,Active,2025-02-09,-1.874323,30.137626
CUST-005510,Gasabo,Kacyiru,Kibaza,Residential,Active,2024-01-03,-1.896294,30.115377
CUST-005511,Gasabo,Gikomero,Kibara,Residential,Disconnected,2024-08-26,-1.882993,30.131324
CUST-005512,Kicukiro,Masaka,Gitaraga,Residential,Active,2022-11-25,-1.946374,30.104893
CUST-005513,Gasabo,Nduba,Butare,Residential,Active,2022-02-03,-1.883844,30.148619
CUST-005514,Nyarugenge,Kigali,Mwendo,Residential,Active,2020-04-21,-1.96799,30.016148
CUST-005515,Nyarugenge,Muhima,Amahoro,Residential,Active,2023-11-23,-1.940713,30.063008
CUST-005516,Gasabo,Jali,Nkusi,Residential,Active,2024-03-25,-1.87333,30.161813
CUST-005517,Gasabo,Kinyinya,Gasharu,Residential,Active,2021-05-17,-1.899588,30.135579
CUST-005518,Gasabo,Jali,Nkusi,Non-Residential,Active,2025-11-29,-1.912549,30.159309
CUST-005519,Nyarugenge,Gitega,Kinyange,Residential,Active,2022-08-26,-1.970812,30.119779
CUST-005520,Nyarugenge,Mageragere,Runzenze,Residential,Active,2020-08-13,-2.008124,30.035508
CUST-005521,Nyarugenge,Kimisagara,Kamuhoza,Residential,Active,2020-05-02,-1.977633,30.058583
CUST-005522,Nyarugenge,Kimisagara,Kamuhoza,Non-Residential,Active,2023-12-07,-1.98078,30.033832
CUST-005523,Kicukiro,Kagarama,Kanserege,Residential,Active,2021-12-26,-1.941806,30.070207
CUST-005524,Kicukiro,Masaka,Mbabe,Residential,Suspended,2021-08-12,-1.947859,30.067554
CUST-005525,Gasabo,Kimironko,Bibare,Residential,Active,2021-01-17,-1.865688,30.149982
CUST-005526,Kicukiro,Kanombe,Kabeza,Residential,Active,2023-07-10,-1.950822,30.090092
CUST-005527,Gasabo,Ndera,Mukuyu,Residential,Suspended,2024-07-15,-1.883318,30.134587
CUST-005528,Nyarugenge,Nyakabanda,Munanira II,Residential,Active,2020-09-16,-1.99776,30.069731
CUST-005529,Gasabo,Kacyiru,Kibaza,Residential,Active,2022-12-07,-1.820422,30.118757
CUST-005530,Gasabo,Jabana,Kabuye,Residential,Active,2021-08-21,-1.874061,30.142644
CUST-005531,Gasabo,Kimironko,Bibare,Residential,Active,2025-06-24,-1.928267,30.100675
CUST-005532,Gasabo,Kacyiru,Kibaza,Residential,Active,2023-04-23,-1.869703,30.084789
CUST-005533,Nyarugenge,Mageragere,Kavumu,Residential,Disconnected,2020-06-25,-1.933737,30.067904
CUST-005534,Gasabo,Kimironko,Kibagabaga,Non-Residential,Active,2021-01-29,-1.93299,30.156391
CUST-005535,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2021-12-10,-1.994432,30.067293
CUST-005536,Gasabo,Rutunga,Indatemwa,Residential,Active,2023-11-19,-1.898363,30.155129
CUST-005537,Gasabo,Gikomero,Murambi,Residential,Active,2025-09-08,-1.89314,30.094855
CUST-005538,Kicukiro,Kanombe,Busanza,Residential,Active,2020-04-02,-1.965099,30.0971
CUST-005539,Kicukiro,Kigarama,Rwampara,Non-Residential,Active,2021-09-20,-1.948331,30.084413
CUST-005540,Kicukiro,Kagarama,Kanserege,Residential,Active,2023-05-31,-2.040209,30.042768
CUST-005541,Nyarugenge,Muhima,Ubumwe,Residential,Active,2023-06-20,-2.003708,30.07663
CUST-005542,Gasabo,Kinyinya,Gasharu,Residential,Disconnected,2021-10-14,-1.957207,30.180224
CUST-005543,Gasabo,Rutunga,Kibenga,Residential,Active,2021-12-12,-1.890017,30.130316
CUST-005544,Kicukiro,Masaka,Cyimo,Residential,Active,2024-08-14,-1.952427,30.084273
CUST-005545,Nyarugenge,Kimisagara,Kamuhoza,Non-Residential,Active,2020-01-03,-1.947128,30.08323
CUST-005546,Gasabo,Bumbogo,Kinyaga,Residential,Active,2023-01-12,-1.869168,30.133464
CUST-005547,Nyarugenge,Mageragere,Ntungamo,Residential,Disconnected,2021-01-07,-1.935089,30.063805
CUST-005548,Nyarugenge,Nyarugenge,Agatare,Residential,Disconnected,2023-12-21,-1.965261,29.998188
CUST-005549,Nyarugenge,Gitega,Gacyamo,Residential,Active,2024-04-01,-1.944325,30.076991
CUST-005550,Gasabo,Rusororo,Kabuga I,Non-Residential,Active,2022-04-26,-1.874081,30.047554
CUST-005551,Nyarugenge,Kimisagara,Katabaro,Residential,Suspended,2023-02-02,-1.954422,30.077079
CUST-005552,Gasabo,Ndera,Mukuyu,Residential,Active,2020-07-13,-1.879153,30.103085
CUST-005553,Kicukiro,Kigarama,Rwampara,Residential,Active,2025-08-22,-1.945755,30.085375
CUST-005554,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2023-10-13,-1.970451,30.042916
CUST-005555,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2021-03-26,-1.975948,30.074003
CUST-005556,Kicukiro,Kagarama,Kanserege,Residential,Active,2024-01-29,-1.992822,30.138924
CUST-005557,Nyarugenge,Rwezamenyo,Kabuguru II,Residential,Active,2020-10-16,-1.98314,30.060906
CUST-005558,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2021-03-14,-1.963824,30.048041
CUST-005559,Kicukiro,Kicukiro,Kicukiro,Residential,Active,2020-07-21,-1.957388,30.095118
CUST-005560,Nyarugenge,Muhima,Ubumwe,Residential,Active,2023-10-21,-1.984498,30.055301
CUST-005561,Nyarugenge,Muhima,Rugenge,Residential,Active,2020-11-05,-1.933214,30.094349
CUST-005562,Gasabo,Remera,Nyabisindu,Residential,Active,2023-01-26,-1.848379,30.169028
CUST-005563,Gasabo,Ndera,Rudashya,Residential,Active,2020-11-18,-1.893091,30.138697
CUST-005564,Kicukiro,Nyarugunga,Nonko,Residential,Active,2023-11-22,-1.952611,30.119343
CUST-005565,Nyarugenge,Muhima,Kabasengerezi,Residential,Active,2020-05-26,-1.983598,30.006094
CUST-005566,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2024-10-27,-2.006201,30.077279
CUST-005567,Gasabo,Jali,Nyabuliba,Residential,Active,2020-06-27,-1.908611,30.126345
CUST-005568,Gasabo,Nduba,Gatunga,Residential,Suspended,2023-08-17,-1.904545,30.152035
CUST-005569,Gasabo,Kinyinya,Gasharu,Residential,Active,2025-02-18,-1.915061,30.175889
CUST-005570,Nyarugenge,Nyakabanda,Munanira II,Residential,Suspended,2021-11-06,-1.927954,30.002357
CUST-005571,Gasabo,Nduba,Gasanze,Residential,Active,2022-01-24,-1.907998,30.1599
CUST-005572,Kicukiro,Masaka,Rusheshe,Residential,Disconnected,2024-06-29,-2.008901,30.141622
CUST-005573,Kicukiro,Gikondo,Kinunga,Residential,Active,2021-12-07,-1.945703,30.055158
CUST-005574,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Active,2023-04-21,-1.982246,30.095399
CUST-005575,Gasabo,Jali,Agateko,Residential,Suspended,2025-11-17,-1.873182,30.120994
CUST-005576,Gasabo,Remera,Nyabisindu,Residential,Active,2025-03-26,-1.921049,30.100604
CUST-005577,Kicukiro,Niboye,Gatare,Residential,Active,2023-01-19,-1.973794,30.116496
CUST-005578,Nyarugenge,Kanyinya,Nzove,Residential,Active,2025-02-16,-1.918284,30.067641
CUST-005579,Nyarugenge,Nyamirambo,Mumena,Residential,Disconnected,2020-04-22,-1.991965,30.047518
CUST-005580,Gasabo,Bumbogo,Mvuzo,Residential,Active,2025-04-24,-1.897408,30.181538
CUST-005581,Nyarugenge,Nyarugenge,Kiyovu,Residential,Suspended,2022-07-19,-1.973932,30.109276
CUST-005582,Kicukiro,Gahanga,Gahanga,Residential,Transferred,2024-10-04,-1.985644,30.10518
CUST-005583,Gasabo,Gatsata,Karuruma,Residential,Active,2025-04-03,-1.866368,30.137685
CUST-005584,Nyarugenge,Muhima,Kabeza,Residential,Active,2022-02-13,-1.917121,30.091373
CUST-005585,Gasabo,Gikomero,Murambi,Residential,Active,2024-10-31,-1.854798,30.118102
CUST-005586,Gasabo,Jabana,Kidashya,Residential,Active,2020-04-17,-1.895083,30.159769
CUST-005587,Kicukiro,Gahanga,Murinja,Residential,Active,2023-03-23,-1.988741,30.085574
CUST-005588,Nyarugenge,Nyakabanda,Munanira I,Non-Residential,Active,2023-09-15,-1.96748,30.115403
CUST-005589,Gasabo,Remera,Nyarutarama,Residential,Active,2021-05-10,-1.888996,30.180073
CUST-005590,Gasabo,Jali,Nkusi,Residential,Active,2021-04-21,-1.908182,30.159342
CUST-005591,Gasabo,Rutunga,Gasabo,Residential,Active,2023-07-08,-1.892753,30.103768
CUST-005592,Kicukiro,Kigarama,Kigarama,Residential,Active,2024-05-09,-1.9414,30.09948
CUST-005593,Nyarugenge,Nyakabanda,Nyakabanda II,Residential,Active,2024-01-03,-1.92453,30.0657
CUST-005594,Kicukiro,Masaka,Cyimo,Residential,Active,2021-01-10,-1.987405,30.095092
CUST-005595,Nyarugenge,Kimisagara,Katabaro,Residential,Suspended,2025-11-27,-1.959405,30.07415
CUST-005596,Kicukiro,Kagarama,Kanserege,Non-Residential,Active,2020-10-15,-1.978502,30.163677
CUST-005597,Kicukiro,Gatenga,Nyanza,Residential,Active,2020-08-18,-1.972715,30.12196
CUST-005598,Nyarugenge,Nyamirambo,Cyivugiza,Residential,Disconnected,2021-12-14,-1.986035,30.001829
CUST-005599,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Transferred,2024-09-22,-1.970294,30.054389
CUST-005600,Gasabo,Rutunga,Kabaliza,Residential,Active,2022-07-06,-1.880939,30.117687
CUST-005601,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Disconnected,2022-08-17,-1.966689,30.020757
CUST-005602,Nyarugenge,Kigali,Kigali,Residential,Active,2021-02-01,-1.961128,29.995792
CUST-005603,Gasabo,Ndera,Kibenga,Residential,Active,2025-08-18,-1.936072,30.112754
CUST-005604,Gasabo,Rusororo,Mbandazi,Residential,Active,2020-12-07,-1.838221,30.145403
CUST-005605,Gasabo,Ndera,Masoro,Non-Residential,Active,2022-03-25,-1.868901,30.154123
CUST-005606,Nyarugenge,Nyamirambo,Rugarama,Residential,Active,2020-09-24,-1.925468,30.040126
CUST-005607,Gasabo,Kimironko,Kibagabaga,Non-Residential,Active,2022-06-18,-1.860031,30.162925
CUST-005608,Kicukiro,Kagarama,Kanserege,Residential,Active,2023-10-28,-2.008827,30.124577
CUST-005609,Kicukiro,Masaka,Gako,Residential,Active,2024-06-28,-1.941692,30.130419
CUST-005610,Gasabo,Rutunga,Kigabiro,Residential,Active,2022-11-25,-1.849366,30.091236
CUST-005611,Kicukiro,Masaka,Ayabaraya,Residential,Active,2020-03-15,-1.97746,30.094598
CUST-005612,Kicukiro,Gahanga,Rwabutenge,Non-Residential,Disconnected,2024-12-19,-1.963947,30.115641
CUST-005613,Nyarugenge,Kigali,Rwesero,Residential,Active,2022-01-06,-1.965145,30.017571
CUST-005614,Nyarugenge,Kanyinya,Nyamweru,Residential,Active,2020-05-12,-1.936219,30.030036
CUST-005615,Gasabo,Nduba,Butare,Residential,Active,2022-03-01,-1.897743,30.159387
CUST-005616,Gasabo,Bumbogo,Musave,Residential,Disconnected,2021-06-09,-1.900403,30.124169
CUST-005617,Kicukiro,Kigarama,Nyarurama,Residential,Active,2023-05-20,-1.952812,30.038899
CUST-005618,Kicukiro,Nyarugunga,Rwimbogo,Public Taps,Suspended,2020-09-23,-1.998866,30.10434
CUST-005619,Gasabo,Kinyinya,Kagugu,Residential,Active,2025-05-26,-1.840373,30.116306
CUST-005620,Kicukiro,Gikondo,Kanserege,Residential,Suspended,2024-02-17,-1.983021,30.066628
CUST-005621,Nyarugenge,Muhima,Tetero,Residential,Suspended,2023-03-16,-1.936362,30.109038
CUST-005622,Kicukiro,Nyarugunga,Nonko,Residential,Active,2021-04-21,-1.906689,30.114249
CUST-005623,Nyarugenge,Muhima,Amahoro,Residential,Suspended,2025-12-20,-1.901757,30.082839
CUST-005624,Nyarugenge,Nyamirambo,Rugarama,Residential,Active,2020-12-26,-1.975668,30.115703
CUST-005625,Kicukiro,Kagarama,Muyange,Residential,Active,2020-10-23,-1.962274,30.117554
CUST-005626,Gasabo,Rusororo,Kabuga I,Residential,Active,2023-10-17,-1.895094,30.141756
CUST-005627,Gasabo,Rutunga,Kigabiro,Residential,Disconnected,2021-12-28,-1.892593,30.112592
CUST-005628,Gasabo,Bumbogo,Musave,Residential,Active,2025-03-18,-1.863016,30.143486
CUST-005629,Kicukiro,Kagarama,Rukatsa,Residential,Active,2024-11-16,-1.989508,30.165262
CUST-005630,Kicukiro,Kanombe,Karama,Residential,Active,2025-10-20,-1.946232,30.131883
